movie_financial_summary_display_name,movie_financial_summary_domestic_box_office,movie_financial_summary_production_budget,movie_acting_role_display_name,movie_acting_role_billing,movie_acting_role_character_name,movie_technical_role_display_name,movie_genre_display_name,movie_source_display_name,movie_creative_type_display_name,movie_production_method_display_name,movie_sequel,movie_theatrical_release_release_date
Paranormal Activity 2,84752907,3000000,Brian Boland,3,Daniel Ray,Jason Blum,Horror,Original Screenplay,Fantasy,Live Action,1,2010-10-22
Paranormal Activity 3,104028807,5000000,Christopher Nicolas Smith,1,Dennis,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2011-10-21
Paranormal Activity 3,104028807,5000000,Katie Featherston,2,Katie,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2011-10-21
Paranormal Activity 3,104028807,5000000,Sprague Grayden,3,Kristi Rey,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2011-10-21
Paranormal Activity 4,53900335,5000000,Kathryn Newton,1,Alex,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2012-10-19
Paranormal Activity 4,53900335,5000000,Matt Shively,2,Ben,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2012-10-19
Paranormal Activity 4,53900335,5000000,Aiden Lovecamp,3,Wyatt,Henry Joost,Horror,Original Screenplay,Fantasy,Live Action,1,2012-10-19
ParaNorman,56003051,60000000,Anna Kendrick ,3,Courtney,Sam Fell ,Comedy,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2012-08-17
ParaNorman,56003051,60000000,Kodi Smit-McPhee,1,Norman Babcock,Sam Fell ,Comedy,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2012-08-17
ParaNorman,56003051,60000000,Tucker Albrizzi,2,Neil,Sam Fell ,Comedy,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2012-08-17
Parental Guidance,77267296,25000000,Billy Crystal,1,Artie Decker,Andy Fickman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-12-25
Parental Guidance,77267296,25000000,Bette Midler,2,Diane Decker,Andy Fickman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-12-25
Parental Guidance,77267296,25000000,Marisa Tomei,3,Alice Simmons,Andy Fickman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-12-25
Parker,17616641,35000000,Michael Chiklis,3,Melander,Taylor Hackford,Thriller/Suspense,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2013-01-25
Parker,17616641,35000000,Jason Statham,1,Parker,Taylor Hackford,Thriller/Suspense,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2013-01-25
Parker,17616641,35000000,Jennifer Lopez,2,Leslie Rodgers,Taylor Hackford,Thriller/Suspense,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2013-01-25
Patriot Games,83287363,45000000,Harrison Ford,1,Jack Ryan,Phillip Noyce,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1992-06-05
Patriot Games,83287363,45000000,Anne Archer,2,Cathy Ryan,Phillip Noyce,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1992-06-05
Patriot Games,83287363,45000000,Patrick Bergin,3,Kevin O'Donnell,Phillip Noyce,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,1992-06-05
Paul,37412945,40000000,Simon Pegg,2,Graeme Willy,Greg Mottola,Comedy,Original Screenplay,Science Fiction,Live Action,0,2011-03-18
Paul,37412945,40000000,Nick Frost,3,Clive Gollings,Greg Mottola,Comedy,Original Screenplay,Science Fiction,Live Action,0,2011-03-18
Paul,37412945,40000000,Mia Stallard,1,Young Tara,Greg Mottola,Comedy,Original Screenplay,Science Fiction,Live Action,0,2011-03-18
Paul Blart: Mall Cop,146336178,26000000,Kevin James,1,Paul Blart,Steve Carr,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-01-16
Paul Blart: Mall Cop,146336178,26000000,Jayma Mays,3,Amy,Steve Carr,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-01-16
Paul Blart: Mall Cop,146336178,26000000,Keir O'Donnell,2,Veck Sims,Steve Carr,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-01-16
Pearl Harbor,198539855,151500000,Ben Affleck,1,Rafe McCawley,Randall Wallace,Action,Based on Real Life Events,Dramatization,Live Action,0,2001-05-25
Pearl Harbor,198539855,151500000,Josh Hartnett,2,Danny Walker,Randall Wallace,Action,Based on Real Life Events,Dramatization,Live Action,0,2001-05-25
Pearl Harbor,198539855,151500000,Kate Beckinsale,3,Evelyn Johnson,Randall Wallace,Action,Based on Real Life Events,Dramatization,Live Action,0,2001-05-25
Peeples,9177065,15000000,David Alan Grier,3,Virgil Peeples,Tina Gordon Chism,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-05-10
Peeples,9177065,15000000,Kerry Washington,2,Grace Peeples,Tina Gordon Chism,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-05-10
Peeples,9177065,15000000,Craig Robinson,1,Wade Walker,Tina Gordon Chism,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-05-10
Percy Jackson & the Olympians: The Lightning Thief,88768303,95000000,Jake Abel,3,Luke,Chris Columbus,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2010-02-12
Percy Jackson & the Olympians: The Lightning Thief,88768303,95000000,Logan Lerman,1,Percy Jackson,Chris Columbus,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2010-02-12
Percy Jackson & the Olympians: The Lightning Thief,88768303,95000000,Alexandra Daddario,2,Annabeth,Chris Columbus,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2010-02-12
Percy Jackson: Sea of Monsters,68244081,90000000,Logan Lerman,1,Percy Jackson,Thor Freudenthal,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2013-08-07
Percy Jackson: Sea of Monsters,68244081,90000000,Alexandra Daddario,2,Annabeth,Thor Freudenthal,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2013-08-07
Percy Jackson: Sea of Monsters,68244081,90000000,Douglas Smith,3,Tyson,Thor Freudenthal,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2013-08-07
Persepolis,4443403,7300000,Chiara Mastroianni,1,Marjane as teenage/adult,Marc-Antoine Robert,Drama,Based on Comic/Graphic Novel,Dramatization,Digital Animation,0,2007-12-25
Persepolis,4443403,7300000,Danielle Darrieux,3,The Grandmother,Marc-Antoine Robert,Drama,Based on Comic/Graphic Novel,Dramatization,Digital Animation,0,2007-12-25
Persepolis,4443403,7300000,Catherine Deneuve,2,The Mother,Marc-Antoine Robert,Drama,Based on Comic/Graphic Novel,Dramatization,Digital Animation,0,2007-12-25
Philadelphia,77324422,26000000,Denzel Washington,2,Joe Miller,Jonathan Demme,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1993-12-22
Philadelphia,77324422,26000000,Tom Hanks,1,Andrew Beckett,Jonathan Demme,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1993-12-22
Philadelphia,77324422,26000000,Jason Robards Jr.,3,Charles Wheeler,Jonathan Demme,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1993-12-22
Pirates of the Caribbean: At World's End,309420425,300000000,Orlando Bloom,3,Will Turner,Dariusz Wolski,Adventure,Based on Theme Park Ride,Historical Fiction,Live Action,1,2007-05-24
Pirates of the Caribbean: At World's End,309420425,300000000,Geoffrey Rush,2,Barbossa,Dariusz Wolski,Adventure,Based on Theme Park Ride,Historical Fiction,Live Action,1,2007-05-24
Pirates of the Caribbean: At World's End,309420425,300000000,Johnny Depp,1,Jack Sparrow,Dariusz Wolski,Adventure,Based on Theme Park Ride,Historical Fiction,Live Action,1,2007-05-24
Pirates of the Caribbean: Dead Man's Chest,423315812,225000000,Johnny Depp,1,Captain Jack Sparrow,Gore Verbinski,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2006-07-07
Pirates of the Caribbean: Dead Man's Chest,423315812,225000000,Orlando Bloom,2,Will Turner,Gore Verbinski,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2006-07-07
Pirates of the Caribbean: Dead Man's Chest,423315812,225000000,Keira Knightley,3,Elizabeth Swann,Gore Verbinski,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2006-07-07
Pirates of the Caribbean: On Stranger Tides,241063875,250000000,Johnny Depp,1,Captain Jack Sparrow,Rob Marshall,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2011-05-20
Pirates of the Caribbean: On Stranger Tides,241063875,250000000,Geoffrey Rush,3,Barbossa,Rob Marshall,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2011-05-20
Pirates of the Caribbean: On Stranger Tides,241063875,250000000,Penelope Cruz,2,Angelica,Rob Marshall,Adventure,Based on Theme Park Ride,Fantasy,Live Action,1,2011-05-20
Pirates of the Caribbean: The Curse of the Black Pearl,305411224,125000000,Johnny Depp,1,Jack Sparrow,Mike Stenson,Adventure,Based on Theme Park Ride,Fantasy,Live Action,0,2003-07-09
Pirates of the Caribbean: The Curse of the Black Pearl,305411224,125000000,Orlando Bloom,3,Will Turner,Mike Stenson,Adventure,Based on Theme Park Ride,Fantasy,Live Action,0,2003-07-09
Pirates of the Caribbean: The Curse of the Black Pearl,305411224,125000000,Geoffrey Rush,2,Captain Barbossa,Mike Stenson,Adventure,Based on Theme Park Ride,Fantasy,Live Action,0,2003-07-09
Pitch Perfect,65001093,17000000,Anna Kendrick,1,Becca,Jason Moore,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-10-05
Pitch Perfect,65001093,17000000,Skylar Astin,2,Jesse,Jason Moore,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-10-05
Pitch Perfect,65001093,17000000,Ben Platt,3, Benji Applebaum,Jason Moore,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2012-10-05
Planet of the Apes,180011740,100000000,Mark Wahlberg,1,Leo Davidson,Tim Burton,Adventure,Remake,Science Fiction,Live Action,0,2001-07-27
Planet of the Apes,180011740,100000000,Tim Roth,2,General Thade,Tim Burton,Adventure,Remake,Science Fiction,Live Action,0,2001-07-27
Planet of the Apes,180011740,100000000,Helena Bonham Carter,3,Ari,Tim Burton,Adventure,Remake,Science Fiction,Live Action,0,2001-07-27
Platoon,137963328,6000000,Charlie Sheen,3,Pvt. Chris Taylor,Oliver Stone,Drama,Original Screenplay,Historical Fiction,Live Action,0,1986-12-19
Platoon,137963328,6000000,Willem Dafoe,2,Sgt. Elias,Oliver Stone,Drama,Original Screenplay,Historical Fiction,Live Action,0,1986-12-19
Platoon,137963328,6000000,Tom Berenger,1,Sgt. Barnes,Oliver Stone,Drama,Original Screenplay,Historical Fiction,Live Action,0,1986-12-19
Poltergeist,74706019,10700000,JoBeth Williams,1,Diane Freeling,Tobe Hooper,Horror,Original Screenplay,Fantasy,Live Action,0,1982-06-04
Poltergeist,74706019,10700000,Craig T. Nelson,2,Steve Freeling,Tobe Hooper,Horror,Original Screenplay,Fantasy,Live Action,0,1982-06-04
Poltergeist,74706019,10700000,Beatrice Straight,3,Dr. Lesh,Tobe Hooper,Horror,Original Screenplay,Fantasy,Live Action,0,1982-06-04
POM Wonderful Presents: The Greatest Movie Ever Sold,638476,1800000,Peter Berg,3,Himself,Morgan Spurlock,Documentary,Based on Real Life Events,Factual,Live Action,0,2011-04-22
POM Wonderful Presents: The Greatest Movie Ever Sold,638476,1800000,J.J. Abrams,1,Himself,Morgan Spurlock,Documentary,Based on Real Life Events,Factual,Live Action,0,2011-04-22
POM Wonderful Presents: The Greatest Movie Ever Sold,638476,1800000,Peter Bemis,2,Himself,Morgan Spurlock,Documentary,Based on Real Life Events,Factual,Live Action,0,2011-04-22
Precious (Based on the Novel Push by Sapphire),47566524,10000000,Paula Patton,3,Ms. Rain,Lee Daniels,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2009-11-06
Precious (Based on the Novel Push by Sapphire),47566524,10000000,Gabourey Sidibe,1,Clareece Jones,Lee Daniels,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2009-11-06
Precious (Based on the Novel Push by Sapphire),47566524,10000000,Mo'Nique,2,Mary,Lee Daniels,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2009-11-06
Premium Rush,20275446,35000000,Joseph Gordon-Levitt,1,Wilee,David Koepp,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2012-08-24
Premium Rush,20275446,35000000,Michael Shannon,2,Bobby Monday,David Koepp,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2012-08-24
Premium Rush,20275446,35000000,Dania Ramirez,3,Vanessa,David Koepp,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2012-08-24
Priest in 3D,29136626,60000000,Cam Gigandet,3,Hicks,Scott Stewart,Horror,Based on Comic/Graphic Novel,Fantasy,Live Action,0,2011-05-13
Priest in 3D,29136626,60000000,Karl Urban,2,Black Hat,Scott Stewart,Horror,Based on Comic/Graphic Novel,Fantasy,Live Action,0,2011-05-13
Priest in 3D,29136626,60000000,Paul Bettany,1,Priest,Scott Stewart,Horror,Based on Comic/Graphic Novel,Fantasy,Live Action,0,2011-05-13
Prince of Persia: Sands of Time,90759676,200000000,Gemma Arterton,2,Tamina,Mike Newell,Action,Based on Game,Fantasy,Live Action,0,2010-05-28
Prince of Persia: Sands of Time,90759676,200000000,Ben Kingsley,3,Nizam,Mike Newell,Action,Based on Game,Fantasy,Live Action,0,2010-05-28
Prince of Persia: Sands of Time,90759676,200000000,Jake Gyllenhaal,1,Dastan,Mike Newell,Action,Based on Game,Fantasy,Live Action,0,2010-05-28
Prisoners,60972129,46000000,Hugh Jackman,1,Keller Dover,Denis Villeneuve,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-09-20
Prisoners,60972129,46000000,Jake Gyllenhaal,2,Detective Loki,Denis Villeneuve,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-09-20
Prisoners,60972129,46000000,Viola Davis,3,Nancy Birch,Denis Villeneuve,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-09-20
Project X,54731865,12000000,Thomas Mann,1,Thomas,Nima Nourizadeh,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-03-02
Project X,54731865,12000000,Jonathan Brown,3,JB,Nima Nourizadeh,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-03-02
Project X,54731865,12000000,Oliver Cooper,2,Costa,Nima Nourizadeh,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-03-02
Prom,10130219,8000000,Thomas McDonell,2,Jesse Richter,Joe Nessbaum,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-29
Prom,10130219,8000000,De'Voughn Nixon,3,Tyler Barso,Joe Nessbaum,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-29
Prom,10130219,8000000,Aimee Teegarden,1,Nova Prescott,Joe Nessbaum,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-04-29
Promised Land,7597898,15000000,Matt Damon,1,Steve Butler,Gus Van Sant,Drama,Original Screenplay,Historical Fiction,Live Action,0,2012-12-28
Promised Land,7597898,15000000,John Krasinski,2,Dustin Noble,Gus Van Sant,Drama,Original Screenplay,Historical Fiction,Live Action,0,2012-12-28
Promised Land,7597898,15000000,Frances McDormand,3,Sue Thomason,Gus Van Sant,Drama,Original Screenplay,Historical Fiction,Live Action,0,2012-12-28
Public Enemies,97104620,102500000,Johnny Depp,1,John Dillinger,Michael Mann,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2009-07-01
Public Enemies,97104620,102500000,Christian Bale,2,Melvin Purvis,Michael Mann,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2009-07-01
Public Enemies,97104620,102500000,Marion Cotillard,3,Billie Frechette,Michael Mann,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2009-07-01
Pulp Fiction,107928762,8000000,John Travolta,1,Vincent Vega,Quentin Tarantino,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1994-10-14
Pulp Fiction,107928762,8000000,Samuel L. Jackson,2,Jules Winnfield,Quentin Tarantino,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1994-10-14
Pulp Fiction,107928762,8000000,Uma Thurman,3,Mia,Quentin Tarantino,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,1994-10-14
Punisher: War Zone,8050977,35000000,Ray Stevenson,1,Frank Castle / The Punisher,Lexi Alexander,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2008-12-05
Punisher: War Zone,8050977,35000000,Dominic West,2,Billy Russo / Jigsaw,Lexi Alexander,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2008-12-05
Punisher: War Zone,8050977,35000000,Doug Hutchison,3,Looney Bin Jim,Lexi Alexander,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2008-12-05
Puss in Boots,149260504,130000000,Antonio Banderas,1,Puss in Boots,Joe M. Aguilar,Adventure,Spin-Off,Kids Fiction,Digital Animation,0,2011-10-28
Puss in Boots,149260504,130000000,Salma Hayek,2,Kitty Softpaws,Joe M. Aguilar,Adventure,Spin-Off,Kids Fiction,Digital Animation,0,2011-10-28
Puss in Boots,149260504,130000000,Zach Galifianakis,3,Humpty Dumpty,Joe M. Aguilar,Adventure,Spin-Off,Kids Fiction,Digital Animation,0,2011-10-28
R.I.P.D.,33618855,130000000,Ryan Reynolds ,2,Nick,Robert Schwentke,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2013-07-19
R.I.P.D.,33618855,130000000,Jeff Bridges,1,Roy,Robert Schwentke,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2013-07-19
R.I.P.D.,33618855,130000000,Kevin Bacon,3,Hayes,Robert Schwentke,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2013-07-19
R.V.,71724497,55000000,Robin Williams,1,Bob Munro,Barry Sonnenfeld,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-04-28
R.V.,71724497,55000000,Jeff Daniels,2,Travis Gornicke,Barry Sonnenfeld,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-04-28
R.V.,71724497,55000000,Cheryl Hines,3,Jamie Munro,Barry Sonnenfeld,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-04-28
Rabbit Hole,2229058,5000000,Nicole Kidman,1,Becca,John Cameron Mitchell,Drama,Based on Play,Contemporary Fiction,Live Action,0,2010-12-17
Rabbit Hole,2229058,5000000,Aaron Eckhart,2,Howie,John Cameron Mitchell,Drama,Based on Play,Contemporary Fiction,Live Action,0,2010-12-17
Rabbit Hole,2229058,5000000,Dianne Wiest,3,Nat,John Cameron Mitchell,Drama,Based on Play,Contemporary Fiction,Live Action,0,2010-12-17
Radio Flyer,4651977,35000000,Lorraine Bracco,1,Mary,Richard Donner,Drama,Original Screenplay,Historical Fiction,Live Action,0,1992-02-21
Radio Flyer,4651977,35000000,John Heard,2,Daugherty,Richard Donner,Drama,Original Screenplay,Historical Fiction,Live Action,0,1992-02-21
Radio Flyer,4651977,35000000,Adam Baldwin,3,The King,Richard Donner,Drama,Original Screenplay,Historical Fiction,Live Action,0,1992-02-21
Raiders of the Lost Ark,248159971,20000000,Harrison Ford,1,Indiana Jones,Steven Spielberg,Adventure,Original Screenplay,Historical Fiction,Live Action,0,1981-06-12
Raiders of the Lost Ark,248159971,20000000,Karen Allen,3,Marion,Steven Spielberg,Adventure,Original Screenplay,Historical Fiction,Live Action,0,1981-06-12
Raiders of the Lost Ark,248159971,20000000,Ted Grossman,2,Peruvian Porter,Steven Spielberg,Adventure,Original Screenplay,Historical Fiction,Live Action,0,1981-06-12
Raising Helen,37485528,50000000,Joan Cusack,3,Jenny,Garry Marshall,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2004-05-28
Raising Helen,37485528,50000000,Kate Hudson,1,Helen Harris,Garry Marshall,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2004-05-28
Raising Helen,37485528,50000000,John Corbett,2,Pastor Dan,Garry Marshall,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2004-05-28
Ramona and Beezus,26167002,15000000,Bridget Moynahan,1,,,Comedy,Based on Fiction Book/Short Story,Kids Fiction,Live Action,0,2010-07-23
Ramona and Beezus,26167002,15000000,Ginnifer Goodwin,2,,,Comedy,Based on Fiction Book/Short Story,Kids Fiction,Live Action,0,2010-07-23
